Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Turks and Caicos Islands,TCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Tuvalu,TUV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,15.80937386,18.20367622,20.88978577,21.53916931,..
Uganda,UGA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.99827504,4.01846313,3.79804969,3.96206594,..
Ukraine,UKR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.43283224,7.52051353,7.09389353,7.61658287,..
United Arab Emirates,ARE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.05960608,4.14547014,4.29904938,5.67226824,..
United Kingdom,GBR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.58797741,9.65815544,9.87480068,11.97759342,11.93908691
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,16.76793671,16.64094353,16.67647362,18.81582642,..
Uruguay,URY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.82179642,9.01452351,9.39027691,9.15207481,..
Uzbekistan,UZB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.83789968,5.07702637,5.43133879,6.74741459,..
Vanuatu,VUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.76285458,3.31753612,3.31453276,3.96995449,..
"Venezuela, RB",VEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.51975679,2.41691327,2.18563724,3.81606245,..
Viet Nam,VNM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.71283484,5.04966736,5.03395176,4.68066788,..
Virgin Islands (U.S.),VIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
West Bank and Gaza,PSE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
"Yemen, Rep.",YEM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Zambia,ZMB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.40054274,5.05676603,5.31950092,5.61788416,..
Zimbabwe,ZWE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.363585,4.67041826,3.65976548,3.42558146,..
